Product Unique ID,Product Category,Product Title,Product Description,Product Condition,Product Brand,Product Material,Variation Unique ID,Variation Size,Variation Color,Variation Quantity,Starting Bid,Buy Now Price,Retail Price,Target Price,Shipping Price,Ships From Country,Shipping Weight In Ounces,Days To Process Order,Days To Deliver,Expedited Shipping Price,Expedited Delivery Time,Buy One Get One Price,Accessory Price,Accessory Description,Primary Image URL,Extra Image URL 1,Extra Image URL 2,Extra Image URL 3,Extra Image URL 4,Status,bought,reminder,ratings
17779487,Jewelry | Jewelry,14k Gold Ion Plated Stainless Steel X Shaped Crystal Fashion Ring Womens Sizes 5-10,"This stylish 14k gold ion plated top grade crystal fashion ring is Amazing! Made of solid stainless steel and finished in high quality 14k gold ion plating (mirror polished). This ring features 33 (1.5mm) clear round crystals in a pave setting. The total carat weight is approx. .50 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: 14k Gold Ion Plating (high polished)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: Top Grade Crystals
??¡±Total Carat Weight: .50 (approx.)
??¡±Stone Color: Clear
??¡±Cut: Round Brilliant
??¡±Setting: Pave
??¡±Ring Width: 22mm
??¡±Approx. Weight: 8.10 grams",New with Tags,,,17779487,,,,6,23.0,138.0,,4.0,,,,,,,7,,,https://images.tophatter.com/2a66966e8042a97bc7aae499e673b25e/large.jpg,https://images.tophatter.com/f47734f23a09b229ef82b57f09c7db48/large.jpg,https://images.tophatter.com/68b501a01583fbf9a4cb8bf6ee2eb5f3/large.jpg,https://images.tophatter.com/0fc6f622ef1baf7381780849d47e8b7f/large.jpg,,Enabled,0,50,0
17779488,Jewelry | Jewelry,2.39 Ct Blue Zircon Crystal Gray Stainless Steel Wedding Ring Set Womens Sz 5-10,"This beautiful light black ion plated 2.39 Ct Top Grade blue zircon crystal stainless steel wedding ring set is Amazing! Made of solid stainless steel and finished with a high quality light black ion plating. Engagement ring features a 2.04 ct (8mm) round cut blue zircon crystal accented by 48 clear round cut stones in a pave setting. Matching wedding band features 22 clear round cut pave stones. Total carat weight is approx 2.39 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: Light Black Ion Plated
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: Top Grade Crystals
??¡±Center Stone Carat Weight: 2.04
??¡±Total Carat Weight: 2.39 (approx.)
??¡±Color: Blue Zircon / Clear 
??¡±Cut: Round Brilliant
??¡±Setting: Pave 
??¡±Ring Width: 9.5mm (top)
??¡±Approx Weight: 4.61 grams",New with Tags,,,17779488,,,,6,18.0,132.0,,4.0,,,,,,,7,,,https://images.tophatter.com/6504d5160339d9a1f06e45cdb4d67226/large.jpg,https://images.tophatter.com/7393c6faeb6fd8bc5058bd7cae422b5a/large.jpg,https://images.tophatter.com/55a9717c87c8bd77b6fa4cf44140efbb/large.jpg,https://images.tophatter.com/c4056efb93bd622f7d9d18e802a94ce2/large.jpg,,Enabled,20+,387,5.0
17779490,Jewelry | Jewelry,1.77CT EMERALD CUT CZ STAINLESS STEEL GOLD PLATED ENGAGEMENT RING WOMENS Sizes 5-10,"This beautiful 14k gold ion plated AAA grade cubic zirconia engagement ring is Amazing! Made of solid stainless steel and finished in high quality 14k gold ion plating (mirror polished), this ring features a 1.74 carat (8mm x 6mm) emerald cut solitaire stone in a prong setting, accented by 6 (1mm) round cut stones in pave setting. The total carat weight is approx. 1.77 diamond equivalent.  This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: 14k Gold Ion Plating (high polished)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: AAA Grade Cubic Zirconia
??¡±Center Stone Carat Weight: 1.74
??¡±Total Carat Weight: 1.77 (approx.)
??¡±Color: Clear
??¡±Cut: Emerald / Round Brilliant 
??¡±Setting: Prong / Pave
??¡±Ring Width: 8mm (top), 1.75mm (band)
??¡±Approx. Weight: 2.1 grams",New with Tags,,,17779490,,,,3,11.0,66.0,,4.0,,,,,,,7,,,https://images.tophatter.com/03d4a71ca4244495cc93b531b484b237/large.jpg,https://images.tophatter.com/6660c203894c59ed8feaf9b0d1e7e4e4/large.jpg,https://images.tophatter.com/450f59f204ab076a58ac9613cce6d6d0/large.jpg,https://images.tophatter.com/6c4393b813a0d22e30f4caf72aa58677/large.jpg,,Enabled,0,65,0
17779492,Jewelry | Jewelry,Stainless Steel 1.17 CT Round Brilliant Cut CZ 14K GP Wedding Ring Set Women's Size 5-10,"This beautiful 2 piece AAA grade cubic zirconia wedding set is Amazing! Made of solid stainless steel and finished in high quality 14k gold ion plating (mirror polished). This Engagement ring features a .84 carat (6mm) round brilliant cut center stone in a prong setting alongside 10(2mm) round side stones in a channel setting. Matching wedding band has 11(2mm) round brilliant cut stones in a channel setting. Total carat weight is approx. 1.17 diamond equivalent. This set has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: 14k Ion Plated Gold
??¡±Size: 5, 6, 7, 8, 9, 10, 11
??¡±Gemstone: AAA Grade Cubic Zirconia
??¡±Center Stone Carat Weight: .84
??¡±Total Carat Weight: 1.17 (approx.)
??¡±Color: Clear
??¡±Cut: Round Brilliant
??¡±Setting: Prong / Channel
??¡±Ring Width: 3.5mm each
??¡±Approx. Weight: 7.6 grams",New with Tags,,,17779492,,,,6,21.0,126.0,,4.0,,,,,,,7,,,https://images.tophatter.com/5a91c718efecf2ac28b683eecb2111a4/large.jpg,https://images.tophatter.com/6c4393b813a0d22e30f4caf72aa58677/large.jpg,,,,Enabled,0,42,0
17779493,Jewelry | Jewelry,14k GOLD PLATED & CAPRI BLUE EPOXY STAINLESS STEEL FLOWER FASHION RING SIZE 5-10,"This unique Women's 14k gold ion plated stainless steel & Capri blue epoxy flower design fashion ring is Amazing! Made of solid stainless steel and finished in a high quality 14k gold ion plating (mirror polish). This ring features a gold flower design with a Capri blue epoxy background. Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Color: Gold & Blue
??¡±Finish: 14K Gold Ion Plated
??¡±Material: Capri Blue Epoxy
??¡±Ring Width: 14 mm
??¡±Approx Weight: 5.2 grams
??¡±Size: 5, 6, 7, 8, 9, 10",New with Tags,,,17779493,,,,2,7.0,42.0,,4.0,,,,,,,7,,,https://images.tophatter.com/31c1627c9b0772bf48070a28bd2df1ae/large.jpg,https://images.tophatter.com/53dea49c2d3d1f46029045a37c8287ce/large.jpg,https://images.tophatter.com/855f068558e63150723a47922e4f27a4/large.jpg,https://images.tophatter.com/852c2228114bc28e9d2de94bc9f398aa/large.jpg,,Enabled,20+,114,4.5
17779495,Jewelry | Jewelry,Stainless Steel 316L Round Cut 2.75 Carat Cubic Zirconia Heart Halo Wedding Ring Set Women's Sz 5-10,"This beautiful 2 piece high polished stainless steel heart shaped AAA grade cubic zirconia wedding set is Amazing! Made of solid stainless steel and a high polished finish (no plating). This engagement ring features a 2.04ct (8mm) round cut center stone surrounded by 27 round cut pave set side stones to form a beautiful heart shape halo. Matching curved wedding band has 5 round pave set stones. Total carat weight is approx. 2.75 diamond equivalent. This set has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

 Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: High Polished (no plating)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: AAA Grade Cubic Zirconia
??¡±Center Stone Carat Weight: 2.04
??¡±Total Carat Weight: 2.75 (approx.)
??¡±Color: Clear
??¡±Cut: Round Brilliant
??¡±Setting: Prong / Pave 
??¡±Ring Width: 11mm each
??¡±Approx. Weight: 5.6 grams",New with Tags,,,17779495,,,,5,17.0,102.0,,4.0,,,,,,,7,,,https://images.tophatter.com/87757bb951e71797db4618f603eab901/large.jpg,https://images.tophatter.com/3c933368ffcf690833a146c48b638972/large.jpg,https://images.tophatter.com/babe4d14f48de60134d12ca251715f36/large.jpg,https://images.tophatter.com/063af1f894944099f39731e8c7c6621d/large.jpg,,Enabled,0,398,4.0
17779496,Jewelry | Jewelry,MEN'S STAINLESS STEEL 14K GOLD ION PLATED .26 Ct Cubic Zirconia RING SZ 8-13,"Men's top grade crystal ring. Features 26 (1.25mm) Round brilliant cut stones in a pave setting. Total carat weight is .26 diamond equivalent. Top quality stones display enriched clarity just like real diamond! Surgical Stainless Steel Tusk 316 is durable, hypo-allergenic and will not oxidize or tarnish over time. Made of solid stainless steel 316 and finished in a high quality 14k gold ion plating for maximum shine and protection. Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel 316
??¡±Finish: 14k Gold Ion Plating
??¡±Size: 8, 9, 10, 11, 12, 13
??¡±Gemstone: Top Grade Crystals
??¡±Total Carat Weight: .26 ct (approx.)
??¡±Color: Clear
??¡±Cut: Round Brilliant Cut
??¡±Setting: Pave
??¡±Ring Width: 7mm  at widest point
??¡±Approx. Weight: 5.4 grams",New with Tags,,Stainless Steel,17779496,,,,3,11.0,66.0,,4.0,,,,,,,7,,,https://images.tophatter.com/f88ab928586204daf4dd35aae10eec86/large.jpg,,,,,Enabled,10+,167,4.5
17779497,Jewelry | Jewelry,MEN'S 1.33 CT ROUND CUT Cubic Zirconia TWO TONED STAINLESS STEEL RING Size 8-13,"Men's AAA Grade Cubic Zirconia ring. Features a 1.03 Ct (6mm) clear round brilliant cut center stone in a prong setting, accented by 10 (2mm) clear round brilliant cut stones in a channel setting. Total carat weight is 1.33 diamond equivalent. Top quality stones display enriched clarity just like real diamonds! Surgical Stainless Steel Tusk 316 is durable, hypo-allergenic and will not oxidize or tarnish over time. Made of solid stainless steel 316 and finished in a high quality rose gold ion plating for maximum shine and protection.

Details

??¡±Metal Type: Stainless Steel 316
??¡±Finish: Silver (no plating) & Rose Gold Ion Plating
??¡±Size: 8, 9, 10, 11, 12, 13
??¡±Gemstone: AAA Grade Cubic Zirconia
??¡±Center Stone Carat Weight: 1.03 ct
??¡±Total Carat Weight: 1.33 ct (approx.)
??¡±Color: Clear
??¡±Cut: Round Brilliant
??¡±Setting: Prong / Channel
??¡±Ring Width: 9.6mm  at widest point
??¡±Approx. Weight: 6.66 grams",New with Tags,,,17779497,,,,1,12.0,72.0,,4.0,,,,,,,7,,,https://images.tophatter.com/d97cc78e4b0373bc89114c78c71a0452/large.jpg,https://images.tophatter.com/8f98f51654f74190621710e626d30287/large.jpg,https://images.tophatter.com/9a9413baae5aaed544bcbe79e7167c70/large.jpg,https://images.tophatter.com/6c4393b813a0d22e30f4caf72aa58677/large.jpg,,Enabled,200+,171,4.5
17779498,Jewelry | Jewelry,2.25 Ct Marquise Cut CZ Black Stainless Steel Wedding Ring Set Women's Size 5-10,"This beautiful 3 piece black ion plated stainless steel 2.25 ct AAA grade cubic zirconia wedding set is Amazing! Made of solid stainless steel and finished in high quality black ion plating. Engagement ring features a 0.47 ct (8x4mm) marquise cut center stone alongside 2 smaller stones. Matching wedding bands have 23 black CZ round stones each totaling 46 pave set stones. Total carat weight is approx 2.25 diamond equivalent. This set has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: High Polished Black Ion Plating
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: AAA Grade Cubic Zirconia
??¡±Total Carat Weight: 2.25 ct (approx.)
??¡±Color: Clear
??¡±Cut: Marquise / Round Brilliant
??¡±Setting: Prong / Pave
??¡±Ring Width: 12mm (total)
??¡±Approx. Weight: 4.8 grams",New with Tags,,,17779498,,,,1,26.0,156.0,,4.0,,,,,,,7,,,https://images.tophatter.com/67e1478b0210ab79adf4bb0c63c7bc99/large.jpg,https://images.tophatter.com/5b3c21f38c97cee5b78c5032c4d1e443/large.jpg,https://images.tophatter.com/84b5544d8e3d74611a1486c3d0015fa8/large.jpg,https://images.tophatter.com/9c688b9b7803f3e3dd4b7cdbda5719dc/large.jpg,,Enabled,0,36,0
17779500,Jewelry | Jewelry,Stainless Steel 316L Oval Cut 2.65 Carat Cubic Zirconia Halo Wedding Ring Set Women's Size 5-10,"This beautiful 2 piece high polished stainless steel 316L oval cut AAA grade cubic zirconia halo wedding ring set is Amazing! Made of solid stainless steel and a high polished finish (no plating). This Engagement ring features a 1.20 ct (8mm) oval cut center stone surrounded by 19 round cut stones to form a beautiful halo. There's also another 20 round cut side stones on the engagement band. Matching wedding band has 30 round stones in a pave setting. Total carat weight is approx 2.60 diamond equivalent.  This set has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: High Polished (no plating)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: AAA Grade Cubic Zirconia
??¡±Center Stone Carat Weight: 1.20 ct
??¡±Total Carat Weight: 2.60 ct (approx.)
??¡±Color: Clear
??¡±Cut: Oval / Round Brilliant
??¡±Setting: Prong / Pave 
??¡±Ring Width: 12mm each
??¡±Approx. Weight: 4.9 grams",New with Tags,,,17779500,,,,7,24.0,144.0,,4.0,,,,,,,7,,,https://images.tophatter.com/9130a32a267800f83fcd91ae214cf2c7/large.jpg,https://images.tophatter.com/12b096f2d4c97bebd34bd7e03f927153/large.jpg,https://images.tophatter.com/f4d212deb88c7683309eb83ed170220a/large.jpg,https://images.tophatter.com/92b781f76ace1056835590a05da9fa05/large.jpg,,Enabled,10+,323,4.5
17779501,Jewelry | Jewelry,Women's 9.38 Ct Marquise Cut Cz 14k Gold Plated Stainless Steel Engagement Ring Size 5-10,"This 14k gold ion plated AAA grade marquise & princess cut cubic zirconia engagement ring is Amazing! Made of solid stainless steel and finished in a high quality 14k gold ion plating (high polished). This ring features a 7.94 ct (20mm x 10mm) solitaire clear marquise cut center stone in a prong setting, accented by 8 (3mm) princess cut stones in a channel setting. The total carat weight is approximately 9.38 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel 316
??¡±Finish: 14k Gold Ion Plated
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: AAA Grade Cubic Zirconia
??¡±Center Stone Carat Weight: 7.94 ct
??¡±Total Carat Weight: 9.38 ct (approx.)
??¡±Color: Clear
??¡±Cut: Marquise / Princess
??¡±Setting: Prong / Channel
??¡±Ring Width: 21mm (top) 4.35mm (band)
??¡±Approx Weight: 6.90 grams",New with Tags,,,17779501,,,,5,17.0,102.0,,4.0,,,,,,,7,,,https://images.tophatter.com/dc0439ca0e43a6442c5aee51b2083439/large.jpg,https://images.tophatter.com/bfc09884aedb560b61c81d31835ccc4e/large.jpg,https://images.tophatter.com/2fd9198100f55645d757e402c8c6f9fe/large.jpg,https://images.tophatter.com/6c4393b813a0d22e30f4caf72aa58677/large.jpg,,Enabled,0,82,5.0
17779503,Jewelry | Jewelry,Stainless Steel 316L Marquise Cut 5.82 ct Cubic Zirconia Wide Band Engagement Ring Size 5-10,"This beautiful high polished AAA grade marquise cut cubic zirconia wide band engagement ring is Amazing! Made of solid stainless steel with a high polished finish (no plating). This ring features a 5.50 ct (18mm x 9mm) marquise cut center stone alongside 64 (1mm) side stones in a pave setting. The total carat weight is approximately 5.82 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! 

Details

??¡±Metal Type: Stainless Steel 316L
??¡±Finish: High polished (no plating)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: AAA Grade Cubic Zirconia
??¡±Center Stone Carat Weight: 5.50 ct
??¡±Total Carat Weight: 5.82 ct (approx.)
??¡±Color: Clear
??¡±Cut: Marquise / Round Brilliant
??¡±Setting: Prong / Pave
??¡±Ring Width: 18mm  at widest point
??¡±Approx Weight: 11.8 grams",New with Tags,,,17779503,,,,8,30.0,180.0,,4.0,,,,,,,7,,,https://images.tophatter.com/a810932686d68d536cb834bfe713ce87/large.jpg,https://images.tophatter.com/a1ac2c5c62b5a31892923df55f653d3e/large.jpg,https://images.tophatter.com/a49f9ba2c7459b4a3e75e693ceec8864/large.jpg,https://images.tophatter.com/eefe5cecd18f6fdf0df1c0449f538f6d/large.jpg,,Enabled,0,362,4.0
17779504,Jewelry | Jewelry,2.18 Ct Round Cut AAA Zirconia Stainless Steel Engagement Ring Women's Size 5-10,"This beautiful high polished 2.18 Ct AAA grade crystal stainless steel 316 engagement ring is Amazing! Made of solid stainless steel and a high polished finish (no plating). This ring features a 1.28 carat (7mm) clear round brilliant cut center stone in paved setting accented by 30 (2mm) clear round brilliant cut stones in a paved setting. The total carat weight is approx. 2.18 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: High Polished (no plating)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: Top Grade Crystals
??¡±Center Stone Carat Weight: 1.28
??¡±Total Carat Weight: 2.18 (approx.)
??¡±Color: Clear
??¡±Cut: Round Brilliant
??¡±Setting: Prong 
??¡±Ring Width: 11mm at Widest Point
??¡±Approx Weight: 4.6 grams",New with Tags,,,17779504,,,,3,10.0,60.0,,4.0,,,,,,,7,,,https://images.tophatter.com/cdae014c607b38773e0ca1ef87031f43/large.jpg,https://images.tophatter.com/7f2727c1ebf1fe44c70123b9a8020089/large.jpg,https://images.tophatter.com/9495a3d558a75b61fd476706027f4000/large.jpg,https://images.tophatter.com/6c4393b813a0d22e30f4caf72aa58677/large.jpg,,Enabled,20+,387,4.0
17779505,Jewelry | Jewelry,Rose Gold Plated Stainless Steel Crystal Hearts Eternity Fashion Ring Size 5-10,"This beautiful rose gold ion plated AAA grade crystal hearts eternity / fashion ring is Amazing! Made of solid stainless steel and finished in high quality rose gold ion plating (mirror polished). This ring features over 150 (1mm) round brilliant cut crystals in a pave setting. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: Rose Gold Ion Plating (high polished)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: AAA Grade Crystals
??¡±Stone Color: Clear
??¡±Cut: Round Brilliant
??¡±Setting: Pave
??¡±Ring Width: 9mm
??¡±Approx. Weight: 9 grams?",New with Tags,,,17779505,,,,5,16.0,96.0,,4.0,,,,,,,7,,,https://images.tophatter.com/2c0c559f8e89411332f7c6fe500517ef/large.jpg,https://images.tophatter.com/54bdca68bfb81ee76dcdfcaa605e5693/large.jpg,https://images.tophatter.com/9746cdc23dd2cd5b528a28e6831a32b3/large.jpg,https://images.tophatter.com/2a3b210da24a0ecd3caa0cd6e2979e97/large.jpg,,Enabled,0,245,4.5
17779506,Jewelry | Jewelry,Heart Shape London Blue CZ Stainless Steel Irish Claddagh Ring Women's Sizes 5-10,"This beautiful Irish Celtic Claddagh ring features a 6mm heart shape London blue cz center stone alongside 8 clear cz round cut side stones in a pave setting. Total carat weight is approx 1.15 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! The Claddagh ring symbolizes love, loyalty and friendship in a timeless style that is sure to be your favorite for years to come. Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: High Polished (no plating)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: Cubic Zirconia
??¡±Total Carat Weight: 1.15 ct (approx.)
??¡±Color: London Blue / Clear
??¡±Cut: Heart / Round Brilliant
??¡±Setting: Prong / Pave
??¡±Ring Width: 11mm(top)
??¡±Approx. Weight: 3 grams",New with Tags,,,17779506,,,,1,10.0,60.0,,5.0,,,,,,,,,,https://images.tophatter.com/edcce8297c6c6edac080b894dd321cae/large.jpg,https://images.tophatter.com/79af5b4396fb3f3b9e2aa27d171bc8b3/large.jpg,https://images.tophatter.com/7dfd7f76e9b7ec05bf0211f6ee80a343/large.jpg,,,Enabled,200+,92,4.5
17779507,Jewelry | Jewelry,MEN'S 3.5 CT BLACK & CLEAR CUBIC ZIRCONIA SILVER STAINLESS STEEL RING Sizes 8-13,"Men's AAA Grade Crystal ring. Features 12 (4x2mm) black CZ emerald cut stones, surrounded by 44 round stones in a bezel setting. Total carat weight is 3.50 diamond equivalent. Top quality stones display enriched clarity just like real diamond! Surgical Stainless Steel Tusk 316 is durable, hypo-allergenic and will not oxidize or tarnish over time. Includes gift box for giving or storage!

Details

??¡±Metal Type: Stainless Steel 316
??¡±Finish: High Polish (no plating)
??¡±Size: 8, 9, 10, 11, 12, 13
??¡±Gemstone: Top Grade Crystal
??¡±Total Carat Weight: 3.50 ct (approx.)
??¡±Color: Clear / Black
??¡±Cut: Emerald / Radiant
??¡±Setting: Bezel / Pave
??¡±Ring Width: 17mm Top ¨C 8mm bottom
??¡±Approx. Weight: 15.7 grams",New with Tags,,,17779507,,,,6,23.0,138.0,,4.0,,,,,,,7,,,https://images.tophatter.com/de1e0faab84146c11a7de418d87e3dee/large.jpg,https://images.tophatter.com/64f4bf8d9103a4502df1922be588d204/large.jpg,https://images.tophatter.com/94d012cfc1c3624bbe5b24ce9e1ed430/large.jpg,https://images.tophatter.com/6c4393b813a0d22e30f4caf72aa58677/large.jpg,,Enabled,0,194,5.0
17779508,Jewelry | Jewelry,MEN'S .26 Ct Cubic Zirconia HIGH POLISHED STAINLESS STEEL 316 RING SIZE 8-13,"Men's top grade crystal ring. Features 26 (1.25mm) Round brilliant cut stones in a pave setting. Total carat weight is .26 diamond equivalent. Top quality stones display enriched clarity just like real diamond! Surgical Stainless Steel Tusk 316 is durable, hypo-allergenic and will not oxidize or tarnish over time. Made of solid stainless steel 316 and a high polished finish (no plating) for maximum shine and protection. Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel 316
??¡±Finish: High Polished (no plating)
??¡±Size: 8, 9, 10, 11, 12, 13
??¡±Gemstone: Top Grade Crystals
??¡±Total Carat Weight: .26 ct (approx.)
??¡±Color: Clear
??¡±Cut: Round Brilliant Cut
??¡±Setting: Pave
??¡±Ring Width: 7mm at widest point
??¡±Approx. Weight: 5.2 grams",New with Tags,,,17779508,,,,3,11.0,66.0,,4.0,,,,,,,7,,,https://images.tophatter.com/18a151d8525071e6d841e05b5d9001ec/large.jpg,,,,,Enabled,0,197,5.0
17779509,Jewelry | Jewelry,Stainless Steel 14K Gold Ion Plated Crystal & Epoxy Dome Ring Women's Size 5-10,"This beautiful 14k gold ion plated AAA grade crystal Dome ring is Amazing! Made of solid stainless steel and finished in high quality 14k gold ion plating (mirror polished). This ring features 9 (1mm) clear round crystals in a pave setting on a white epoxy dome alongside various flower designs. The total carat weight is approx. 0.045 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! 

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: 14k Gold Ion Plating (high polished)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: Top Grade Crystals
??¡±Total Carat Weight: 0.045(approx.)
??¡±Color: Clear
??¡±Cut: Round Brilliant
??¡±Setting: Pave
??¡±Ring Width: 27.8mm 
??¡±Approx. Weight: 14.3 grams",New with Tags,,,17779509,,,,5,17.0,102.0,,4.0,,,,,,,7,,,https://images.tophatter.com/2fb7af58f3bd0b2fb89d3c563d774583/large.jpg,https://images.tophatter.com/6c4393b813a0d22e30f4caf72aa58677/large.jpg,,,,Enabled,0,39,0
17779510,Jewelry | Jewelry,Stainless Steel 316L 14k Gold Ion Plated Cubic Zirconia Wide Band Cocktail Fashion Ring Size 5-10,"This beautiful two toned ion plated AAA grade cubic zirconia cocktail fashion ring is Amazing! Made of solid stainless steel and finished in high quality 14k gold ion plating (mirror polished). This ring features 60(1mm) clear round crystals in a pave setting on a wide tappered band. The total carat weight is approx. .3 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! 

Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316L
??¡±Finish: Two Toned Ion Plating (high polished)
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: Top Grade Cubic Zirconia
??¡±Total Carat Weight: .3 (approx.)
??¡±Stone Color: Clear
??¡±Cut: Round Brilliant
??¡±Setting: Pave
??¡±Ring Width: 18mm 
??¡±Approx. Weight: 10.4 grams?",New with Tags,,,17779510,,,,6,21.0,126.0,,4.0,,,,,,,7,,,https://images.tophatter.com/2e6e89779ca2345f4c0213b5698a33f6/large.jpg,https://images.tophatter.com/5dabb7b47f80d20b3bc049dca7ace724/large.jpg,https://images.tophatter.com/e808002f3fbc346586afb7787300a28a/large.jpg,https://images.tophatter.com/b8cbffd9da13a77b2d6e98297e208443/large.jpg,,Enabled,0,109,5.0
17779512,Jewelry | Jewelry,STAINLESS STEEL BLACK ION PLATED CRYSTAL FINGER CUFF FASHION RING WOMENS Sizes 5-10,"This stunning top grade crystal black ion plated finger cuff fashion ring is Amazing! Made of solid stainless steel and finished in a high quality black ion plating. This ring features 72 (1mm) clear, round brilliant cut stones in a pave setting. Total carat weight is approx 0.36 diamond equivalent. This ring has Top quality stones and displays amazing enriched clarity just like real diamonds! Stainless Steel jewelry is durable, hypo-allergenic and will not tarnish or oxidize over time.

Details

??¡±Metal Type: Stainless Steel Tusk 316
??¡±Finish: High Polished Black Ion Plated
??¡±Size: 5, 6, 7, 8, 9, 10
??¡±Gemstone: Top Grade Crystals
??¡±Total Carat Weight: 0.36 (approx.)
??¡±Color: Clear
??¡±Cut: Round Brilliant 
??¡±Setting: Pave
??¡±Ring Width: 14.6mm at widest point
??¡±Approx. Weight: 6.82 grams",New with Tags,,,17779512,,,,5,16.0,96.0,,4.0,,,,,,,7,,,https://images.tophatter.com/494552315f0ff48f82f004bcda1986d6/large.jpg,https://images.tophatter.com/d21904246fd60106255699a75a6d376d/large.jpg,https://images.tophatter.com/6de8908b8374bb877a76697e7780f252/large.jpg,https://images.tophatter.com/6c4393b813a0d22e30f4caf72aa58677/large.jpg,,Enabled,0,148,5.0
